,county,total_case_count,date
675,Tuolumne,8.0,6/19/2020
676,Tuolumne,8.0,6/20/2020
677,Tuolumne,8.0,6/21/2020
678,Tuolumne,8.0,6/22/2020
679,Tuolumne,9.0,6/23/2020
680,Tuolumne,9.0,6/24/2020
681,Tuolumne,10.0,6/25/2020
682,Tuolumne,10.0,6/26/2020
683,Tuolumne,13.0,6/27/2020
684,Tuolumne,14.0,6/28/2020
685,Tuolumne,16.0,6/29/2020
686,Tuolumne,16.0,6/30/2020
687,Tuolumne,22.0,7/1/2020
688,Tuolumne,23.0,7/2/2020
689,Tuolumne,27.0,7/3/2020
690,Tuolumne,30.0,7/4/2020
691,Tuolumne,30.0,7/5/2020
692,Tuolumne,30.0,7/6/2020
693,Tuolumne,40.0,7/7/2020
694,Tuolumne,42.0,7/8/2020
695,Tuolumne,47.0,7/9/2020
696,Tuolumne,49.0,7/10/2020
697,Tuolumne,50.0,7/11/2020
698,Tuolumne,52.0,7/12/2020
699,Tuolumne,56.0,7/13/2020
700,Tuolumne,68.0,7/14/2020
701,Tuolumne,68.0,7/15/2020
702,Tuolumne,71.0,7/16/2020
703,Tuolumne,73.0,7/17/2020
704,Tuolumne,75.0,7/18/2020
705,Tuolumne,75.0,7/19/2020
706,Tuolumne,75.0,7/20/2020
707,Tuolumne,75.0,7/21/2020
708,Tuolumne,91.0,7/22/2020
709,Tuolumne,93.0,7/23/2020
710,Tuolumne,99.0,7/24/2020
711,Tuolumne,99.0,7/25/2020
712,Tuolumne,113.0,7/26/2020
713,Tuolumne,115.0,7/27/2020
714,Tuolumne,116.0,7/28/2020
715,Tuolumne,118.0,7/29/2020
716,Tuolumne,119.0,7/30/2020
717,Tuolumne,120.0,7/31/2020
718,Tuolumne,123.0,8/1/2020
719,Tuolumne,123.0,8/2/2020
720,Tuolumne,123.0,8/3/2020
721,Tuolumne,127.0,8/4/2020
722,Tuolumne,137.0,8/5/2020
723,Tuolumne,136.0,8/6/2020
724,Tuolumne,136.0,8/7/2020
725,Tuolumne,143.0,8/8/2020
726,Tuolumne,143.0,8/9/2020
727,Tuolumne,143.0,8/10/2020
728,Tuolumne,146.0,8/11/2020
729,Tuolumne,150.0,8/12/2020
730,Tuolumne,152.0,8/13/2020
731,Tuolumne,155.0,8/14/2020
732,Tuolumne,155.0,8/15/2020
733,Tuolumne,156.0,8/16/2020
734,Tuolumne,157.0,8/17/2020
735,Tuolumne,159.0,8/18/2020
736,Tuolumne,159.0,8/19/2020
737,Tuolumne,159.0,8/20/2020
738,Tuolumne,161.0,8/21/2020
739,Tuolumne,162.0,8/22/2020
740,Tuolumne,164.0,8/23/2020
741,Tuolumne,170.0,8/24/2020
742,Tuolumne,172.0,8/25/2020
743,Tuolumne,172.0,8/26/2020
744,Tuolumne,174.0,8/27/2020
745,Tuolumne,176.0,8/28/2020
746,Tuolumne,178.0,8/29/2020
747,Tuolumne,178.0,8/30/2020
748,Tuolumne,178.0,8/31/2020
749,Tuolumne,183.0,9/1/2020
750,Tuolumne,190.0,9/2/2020
751,Tuolumne,193.0,9/3/2020
752,Tuolumne,193.0,9/4/2020
753,Tuolumne,194.0,9/5/2020
754,Tuolumne,194.0,9/6/2020
755,Tuolumne,196.0,9/7/2020
756,Tuolumne,197.0,9/8/2020
757,Tuolumne,204.0,9/9/2020
758,Tuolumne,205.0,9/10/2020
759,Tuolumne,208.0,9/11/2020
760,Tuolumne,208.0,9/12/2020
761,Tuolumne,208.0,9/13/2020
762,Tuolumne,208.0,9/14/2020
763,Tuolumne,209.0,9/15/2020
764,Tuolumne,210.0,9/16/2020
765,Tuolumne,214.0,9/17/2020
766,Tuolumne,216.0,9/18/2020
767,Tuolumne,217.0,9/19/2020
768,Tuolumne,221.0,9/20/2020
769,Tuolumne,221.0,9/21/2020
770,Tuolumne,224.0,9/22/2020
771,Tuolumne,223.0,9/23/2020
772,Tuolumne,224.0,9/24/2020
773,Tuolumne,223.0,9/25/2020
774,Tuolumne,223.0,9/26/2020
775,Tuolumne,224.0,9/27/2020
776,Sierra,0.0,3/18/2020
777,Sierra,0.0,3/19/2020
778,Sierra,0.0,3/20/2020
779,Sierra,0.0,3/21/2020
780,Sierra,0.0,3/22/2020
781,Sierra,0.0,3/23/2020
782,Sierra,0.0,3/24/2020
783,Sierra,0.0,3/25/2020
784,Sierra,0.0,3/26/2020
785,Sierra,0.0,3/27/2020
786,Sierra,0.0,3/28/2020
787,Sierra,,3/29/2020
788,Sierra,0.0,3/31/2020
789,Sierra,0.0,4/1/2020
790,Sierra,0.0,4/2/2020
791,Sierra,0.0,4/3/2020
792,Sierra,0.0,4/4/2020
793,Sierra,0.0,4/5/2020
794,Sierra,0.0,4/6/2020
795,Sierra,0.0,4/7/2020
796,Sierra,0.0,4/8/2020
797,Sierra,0.0,4/9/2020
798,Sierra,0.0,4/10/2020
799,Sierra,0.0,4/11/2020
800,Sierra,0.0,4/12/2020
801,Sierra,0.0,4/13/2020
802,Sierra,0.0,4/14/2020
803,Sierra,0.0,4/15/2020
804,Sierra,0.0,4/16/2020
805,Sierra,0.0,4/17/2020
806,Sierra,0.0,4/18/2020
807,Sierra,0.0,4/19/2020
808,Sierra,0.0,4/20/2020
809,Sierra,0.0,4/21/2020
810,Sierra,0.0,4/22/2020
811,Sierra,0.0,4/23/2020
812,Sierra,0.0,4/24/2020
813,Sierra,0.0,4/25/2020
814,Sierra,0.0,4/26/2020
815,Sierra,0.0,4/27/2020
816,Sierra,0.0,4/28/2020
817,Sierra,0.0,4/29/2020
818,Sierra,0.0,4/30/2020
819,Sierra,0.0,5/1/2020
820,Sierra,0.0,5/2/2020
821,Sierra,0.0,5/3/2020
822,Sierra,0.0,5/4/2020
823,Sierra,0.0,5/5/2020
824,Sierra,0.0,5/6/2020
825,Sierra,0.0,5/7/2020
826,Sierra,0.0,5/8/2020
827,Sierra,0.0,5/9/2020
828,Sierra,0.0,5/10/2020
829,Sierra,0.0,5/11/2020
830,Sierra,0.0,5/12/2020
831,Sierra,0.0,5/13/2020
832,Sierra,0.0,5/14/2020
833,Sierra,0.0,5/15/2020
834,Sierra,0.0,5/16/2020
835,Sierra,0.0,5/17/2020
836,Sierra,0.0,5/18/2020
837,Sierra,0.0,5/19/2020
838,Sierra,0.0,5/20/2020
839,Sierra,0.0,5/21/2020
840,Sierra,0.0,5/22/2020
841,Sierra,1.0,5/23/2020
842,Sierra,1.0,5/24/2020
843,Sierra,1.0,5/25/2020
844,Sierra,1.0,5/26/2020
845,Sierra,1.0,5/27/2020
846,Sierra,1.0,5/28/2020
847,Sierra,1.0,5/29/2020
848,Sierra,1.0,5/30/2020
849,Sierra,1.0,5/31/2020
850,Sierra,1.0,6/1/2020
851,Sierra,1.0,6/2/2020
852,Sierra,1.0,6/3/2020
853,Sierra,1.0,6/4/2020
854,Sierra,1.0,6/5/2020
855,Sierra,1.0,6/6/2020
856,Sierra,1.0,6/7/2020
857,Sierra,1.0,6/8/2020
858,Sierra,1.0,6/9/2020
859,Sierra,1.0,6/10/2020
860,Sierra,1.0,6/11/2020
861,Sierra,1.0,6/12/2020
862,Sierra,1.0,6/13/2020
863,Sierra,1.0,6/14/2020
864,Sierra,1.0,6/15/2020
865,Sierra,1.0,6/16/2020
866,Sierra,1.0,6/17/2020
867,Sierra,1.0,6/18/2020
868,Sierra,1.0,6/19/2020
869,Sierra,1.0,6/20/2020
870,Sierra,1.0,6/21/2020
871,Sierra,1.0,6/22/2020
872,Sierra,1.0,6/23/2020
873,Sierra,1.0,6/24/2020
874,Sierra,1.0,6/25/2020
875,Sierra,1.0,6/26/2020
876,Sierra,1.0,6/27/2020
877,Sierra,1.0,6/28/2020
878,Sierra,1.0,6/29/2020
879,Sierra,1.0,6/30/2020
880,Sierra,1.0,7/1/2020
881,Sierra,1.0,7/2/2020
882,Sierra,1.0,7/3/2020
883,Sierra,1.0,7/4/2020
884,Sierra,1.0,7/5/2020
885,Sierra,1.0,7/6/2020
886,Sierra,1.0,7/7/2020
887,Sierra,1.0,7/8/2020
888,Sierra,1.0,7/9/2020
889,Sierra,1.0,7/10/2020
890,Sierra,1.0,7/11/2020
891,Sierra,1.0,7/12/2020
892,Sierra,1.0,7/13/2020
893,Sierra,1.0,7/14/2020
894,Sierra,1.0,7/15/2020
895,Sierra,1.0,7/16/2020
896,Sierra,1.0,7/17/2020
897,Sierra,1.0,7/18/2020
898,Sierra,1.0,7/19/2020
899,Sierra,1.0,7/20/2020
900,Sierra,1.0,7/21/2020
901,Sierra,1.0,7/22/2020
902,Sierra,1.0,7/23/2020
903,Sierra,1.0,7/24/2020
904,Sierra,1.0,7/25/2020
905,Sierra,1.0,7/26/2020
906,Sierra,1.0,7/27/2020
907,Sierra,1.0,7/28/2020
908,Sierra,1.0,7/29/2020
909,Sierra,1.0,7/30/2020
910,Sierra,1.0,7/31/2020
911,Sierra,1.0,8/1/2020
912,Sierra,1.0,8/2/2020
913,Sierra,1.0,8/3/2020
914,Sierra,1.0,8/4/2020
915,Sierra,3.0,8/5/2020
916,Sierra,3.0,8/6/2020
917,Sierra,3.0,8/7/2020
918,Sierra,3.0,8/8/2020
919,Sierra,3.0,8/9/2020
920,Sierra,3.0,8/10/2020
921,Sierra,4.0,8/11/2020
922,Sierra,4.0,8/12/2020
923,Sierra,5.0,8/13/2020
924,Sierra,5.0,8/14/2020
925,Sierra,6.0,8/15/2020
926,Sierra,6.0,8/16/2020
927,Sierra,6.0,8/17/2020
928,Sierra,6.0,8/18/2020
929,Sierra,6.0,8/19/2020
930,Sierra,6.0,8/20/2020
931,Sierra,6.0,8/21/2020
932,Sierra,6.0,8/22/2020
933,Sierra,6.0,8/23/2020
934,Sierra,6.0,8/24/2020
935,Sierra,6.0,8/25/2020
936,Sierra,6.0,8/26/2020
937,Sierra,6.0,8/27/2020
938,Sierra,6.0,8/28/2020
939,Sierra,6.0,8/29/2020
940,Sierra,6.0,8/30/2020
941,Sierra,6.0,8/31/2020
942,Sierra,6.0,9/1/2020
943,Sierra,6.0,9/2/2020
944,Sierra,6.0,9/3/2020
945,Sierra,6.0,9/4/2020
946,Sierra,6.0,9/5/2020
947,Sierra,6.0,9/6/2020
948,Sierra,6.0,9/7/2020
949,Sierra,6.0,9/8/2020
950,Sierra,6.0,9/9/2020
951,Sierra,6.0,9/10/2020
952,Sierra,6.0,9/11/2020
953,Sierra,6.0,9/12/2020
954,Sierra,6.0,9/13/2020
955,Sierra,6.0,9/14/2020
956,Sierra,6.0,9/15/2020
957,Sierra,6.0,9/16/2020
958,Sierra,6.0,9/17/2020
959,Sierra,6.0,9/18/2020
960,Sierra,6.0,9/19/2020
961,Sierra,6.0,9/20/2020
962,Sierra,6.0,9/21/2020
963,Sierra,6.0,9/22/2020
964,Sierra,6.0,9/23/2020
965,Sierra,6.0,9/24/2020
966,Sierra,6.0,9/25/2020
967,Sierra,6.0,9/26/2020
968,Sierra,6.0,9/27/2020
969,Placer,8.0,3/18/2020
970,Placer,8.0,3/19/2020
971,Placer,9.0,3/20/2020
972,Placer,11.0,3/21/2020
973,Placer,18.0,3/22/2020
974,Placer,19.0,3/23/2020
975,Placer,22.0,3/24/2020
976,Placer,30.0,3/25/2020
977,Placer,34.0,3/26/2020
978,Placer,33.0,3/27/2020
979,Placer,35.0,3/28/2020
980,Placer,35.0,3/29/2020
981,Placer,44.0,3/30/2020
982,Placer,49.0,3/31/2020
983,Placer,52.0,4/1/2020
984,Placer,72.0,4/2/2020
985,Placer,76.0,4/3/2020
986,Placer,87.0,4/4/2020
987,Placer,86.0,4/5/2020
988,Placer,90.0,4/6/2020
989,Placer,94.0,4/7/2020
990,Placer,102.0,4/8/2020
991,Placer,107.0,4/9/2020
992,Placer,112.0,4/10/2020
993,Placer,113.0,4/11/2020
994,Placer,114.0,4/12/2020
995,Placer,116.0,4/13/2020
996,Placer,117.0,4/14/2020
997,Placer,123.0,4/15/2020
998,Placer,129.0,4/16/2020
999,Placer,130.0,4/17/2020
1000,Placer,130.0,4/18/2020
1001,Placer,131.0,4/19/2020
1002,Placer,132.0,4/20/2020
1003,Placer,133.0,4/21/2020
1004,Placer,133.0,4/22/2020
1005,Placer,136.0,4/23/2020
1006,Placer,137.0,4/24/2020
1007,Placer,137.0,4/25/2020
1008,Placer,141.0,4/26/2020
1009,Placer,142.0,4/27/2020
1010,Placer,143.0,4/28/2020
1011,Placer,145.0,4/29/2020
1012,Placer,148.0,4/30/2020
1013,Placer,149.0,5/1/2020
1014,Placer,150.0,5/2/2020
1015,Placer,161.0,5/3/2020
1016,Placer,162.0,5/4/2020
1017,Placer,162.0,5/5/2020
1018,Placer,164.0,5/6/2020
1019,Placer,165.0,5/7/2020
1020,Placer,166.0,5/8/2020
1021,Placer,168.0,5/9/2020
1022,Placer,168.0,5/10/2020
1023,Placer,170.0,5/11/2020
1024,Placer,170.0,5/12/2020
1025,Placer,170.0,5/13/2020
1026,Placer,172.0,5/14/2020
1027,Placer,174.0,5/15/2020
1028,Placer,174.0,5/16/2020
1029,Placer,175.0,5/17/2020
1030,Placer,176.0,5/18/2020
1031,Placer,177.0,5/19/2020
1032,Placer,176.0,5/20/2020
1033,Placer,176.0,5/21/2020
1034,Placer,181.0,5/22/2020
1035,Placer,184.0,5/23/2020
1036,Placer,184.0,5/24/2020
1037,Placer,186.0,5/25/2020
1038,Placer,188.0,5/26/2020
1039,Placer,196.0,5/27/2020
1040,Placer,196.0,5/28/2020
1041,Placer,199.0,5/29/2020
1042,Placer,199.0,5/30/2020
1043,Placer,215.0,5/31/2020
1044,Placer,218.0,6/1/2020
1045,Placer,226.0,6/2/2020
1046,Placer,243.0,6/3/2020
1047,Placer,256.0,6/4/2020
1048,Placer,265.0,6/5/2020
1049,Placer,270.0,6/6/2020
1050,Placer,273.0,6/7/2020
1051,Placer,290.0,6/8/2020
1052,Placer,301.0,6/9/2020
1053,Placer,309.0,6/10/2020
1054,Placer,321.0,6/11/2020
1055,Placer,333.0,6/12/2020
1056,Placer,346.0,6/13/2020
1057,Placer,369.0,6/14/2020
1058,Placer,386.0,6/15/2020
1059,Placer,392.0,6/16/2020
1060,Placer,427.0,6/17/2020
1061,Placer,457.0,6/18/2020
1062,Placer,464.0,6/19/2020
1063,Placer,483.0,6/20/2020
1064,Placer,498.0,6/21/2020
1065,Placer,512.0,6/22/2020
1066,Placer,525.0,6/23/2020
1067,Placer,548.0,6/24/2020
1068,Placer,578.0,6/25/2020
1069,Placer,589.0,6/26/2020
1070,Placer,591.0,6/27/2020
1071,Placer,636.0,6/28/2020
1072,Placer,668.0,6/29/2020
1073,Placer,697.0,6/30/2020
1074,Placer,713.0,7/1/2020
1075,Placer,740.0,7/2/2020
1076,Placer,745.0,7/3/2020
1077,Placer,796.0,7/4/2020
1078,Placer,855.0,7/5/2020
1079,Placer,904.0,7/6/2020
1080,Placer,930.0,7/7/2020
1081,Placer,948.0,7/8/2020
1082,Placer,982.0,7/9/2020
1083,Placer,1002.0,7/10/2020
1084,Placer,1029.0,7/11/2020
1085,Placer,1058.0,7/12/2020
1086,Placer,1096.0,7/13/2020
1087,Placer,1122.0,7/14/2020
1088,Placer,1145.0,7/15/2020
1089,Placer,1168.0,7/16/2020
1090,Placer,1207.0,7/17/2020
1091,Placer,1233.0,7/18/2020
1092,Placer,1246.0,7/19/2020
1093,Placer,1364.0,7/20/2020
1094,Placer,1413.0,7/21/2020
1095,Placer,1469.0,7/22/2020
1096,Placer,1519.0,7/23/2020
1097,Placer,1551.0,7/24/2020
1098,Placer,1596.0,7/25/2020
1099,Placer,1628.0,7/26/2020
1100,Placer,1679.0,7/27/2020
1101,Placer,1759.0,7/28/2020
1102,Placer,1798.0,7/29/2020
1103,Placer,1821.0,7/30/2020
1104,Placer,1853.0,7/31/2020
1105,Placer,1891.0,8/1/2020
1106,Placer,1920.0,8/2/2020
1107,Placer,1947.0,8/3/2020
1108,Placer,1964.0,8/4/2020
1109,Placer,1989.0,8/5/2020
1110,Placer,2045.0,8/6/2020
1111,Placer,2078.0,8/7/2020
1112,Placer,2153.0,8/8/2020
1113,Placer,2211.0,8/9/2020
1114,Placer,2298.0,8/10/2020
1115,Placer,2393.0,8/11/2020
1116,Placer,2417.0,8/12/2020
1117,Placer,2460.0,8/13/2020
1118,Placer,2546.0,8/14/2020
1119,Placer,2551.0,8/15/2020
1120,Placer,2583.0,8/16/2020
1121,Placer,2609.0,8/17/2020
1122,Placer,2644.0,8/18/2020
1123,Placer,2659.0,8/19/2020
1124,Placer,2681.0,8/20/2020
1125,Placer,2698.0,8/21/2020
1126,Placer,2734.0,8/22/2020
1127,Placer,2772.0,8/23/2020
1128,Placer,2793.0,8/24/2020
1129,Placer,2829.0,8/25/2020
1130,Placer,2846.0,8/26/2020
1131,Placer,2869.0,8/27/2020
1132,Placer,2891.0,8/28/2020
1133,Placer,2935.0,8/29/2020
1134,Placer,2961.0,8/30/2020
1135,Placer,2989.0,8/31/2020
1136,Placer,3013.0,9/1/2020
1137,Placer,3047.0,9/2/2020
1138,Placer,3069.0,9/3/2020
1139,Placer,3101.0,9/4/2020
1140,Placer,3141.0,9/5/2020
1141,Placer,3169.0,9/6/2020
1142,Placer,3188.0,9/7/2020
1143,Placer,3205.0,9/8/2020
1144,Placer,3222.0,9/9/2020
1145,Placer,3233.0,9/10/2020
1146,Placer,3254.0,9/11/2020
1147,Placer,3280.0,9/12/2020
1148,Placer,3291.0,9/13/2020
1149,Placer,3302.0,9/14/2020
1150,Placer,3331.0,9/15/2020
1151,Placer,3351.0,9/16/2020
1152,Placer,3368.0,9/17/2020
1153,Placer,3389.0,9/18/2020
1154,Placer,3412.0,9/19/2020
1155,Placer,3452.0,9/20/2020
1156,Placer,3473.0,9/21/2020
1157,Placer,3492.0,9/22/2020
1158,Placer,3506.0,9/23/2020
1159,Placer,3514.0,9/24/2020
1160,Placer,3527.0,9/25/2020
1161,Placer,3551.0,9/26/2020
1162,Placer,3562.0,9/27/2020
1163,San Luis Obispo,5.0,3/18/2020
1164,San Luis Obispo,6.0,3/19/2020
1165,San Luis Obispo,11.0,3/20/2020
1166,San Luis Obispo,16.0,3/21/2020
1167,San Luis Obispo,19.0,3/22/2020
1168,San Luis Obispo,23.0,3/23/2020
1169,San Luis Obispo,32.0,3/24/2020
1170,San Luis Obispo,35.0,3/25/2020
1171,San Luis Obispo,38.0,3/26/2020
1172,San Luis Obispo,46.0,3/27/2020
1173,San Luis Obispo,52.0,3/28/2020
1174,San Luis Obispo,55.0,3/29/2020
1175,San Luis Obispo,62.0,3/30/2020
1176,San Luis Obispo,67.0,3/31/2020
1177,San Luis Obispo,69.0,4/1/2020
1178,San Luis Obispo,79.0,4/2/2020
1179,San Luis Obispo,82.0,4/3/2020
1180,San Luis Obispo,82.0,4/4/2020
1181,San Luis Obispo,83.0,4/5/2020
1182,San Luis Obispo,85.0,4/6/2020
1183,San Luis Obispo,87.0,4/7/2020
1184,San Luis Obispo,90.0,4/8/2020
1185,San Luis Obispo,93.0,4/9/2020
1186,San Luis Obispo,97.0,4/10/2020
1187,San Luis Obispo,100.0,4/11/2020
1188,San Luis Obispo,102.0,4/12/2020
1189,San Luis Obispo,107.0,4/13/2020
1190,San Luis Obispo,109.0,4/14/2020
1191,San Luis Obispo,112.0,4/15/2020
1192,San Luis Obispo,113.0,4/16/2020
1193,San Luis Obispo,116.0,4/17/2020
1194,San Luis Obispo,129.0,4/18/2020
1195,San Luis Obispo,132.0,4/19/2020
1196,San Luis Obispo,132.0,4/20/2020
1197,San Luis Obispo,134.0,4/21/2020
1198,San Luis Obispo,142.0,4/22/2020
1199,San Luis Obispo,146.0,4/23/2020
1200,San Luis Obispo,151.0,4/24/2020
1201,San Luis Obispo,159.0,4/25/2020
1202,San Luis Obispo,165.0,4/26/2020
1203,San Luis Obispo,166.0,4/27/2020
1204,San Luis Obispo,172.0,4/28/2020
1205,San Luis Obispo,181.0,4/29/2020
1206,San Luis Obispo,182.0,4/30/2020
1207,San Luis Obispo,186.0,5/1/2020
1208,San Luis Obispo,193.0,5/2/2020
1209,San Luis Obispo,200.0,5/3/2020
1210,San Luis Obispo,202.0,5/4/2020
1211,San Luis Obispo,203.0,5/5/2020
1212,San Luis Obispo,207.0,5/6/2020
1213,San Luis Obispo,209.0,5/7/2020
1214,San Luis Obispo,210.0,5/8/2020
1215,San Luis Obispo,213.0,5/9/2020
1216,San Luis Obispo,218.0,5/10/2020
1217,San Luis Obispo,224.0,5/11/2020
1218,San Luis Obispo,226.0,5/12/2020
1219,San Luis Obispo,231.0,5/13/2020
1220,San Luis Obispo,236.0,5/14/2020
1221,San Luis Obispo,237.0,5/15/2020
1222,San Luis Obispo,240.0,5/16/2020
1223,San Luis Obispo,242.0,5/17/2020
1224,San Luis Obispo,243.0,5/18/2020
1225,San Luis Obispo,245.0,5/19/2020
1226,San Luis Obispo,249.0,5/20/2020
1227,San Luis Obispo,251.0,5/21/2020
1228,San Luis Obispo,254.0,5/22/2020
1229,San Luis Obispo,256.0,5/23/2020
1230,San Luis Obispo,257.0,5/24/2020
1231,San Luis Obispo,260.0,5/25/2020
1232,San Luis Obispo,260.0,5/26/2020
1233,San Luis Obispo,266.0,5/27/2020
1234,San Luis Obispo,267.0,5/28/2020
1235,San Luis Obispo,270.0,5/29/2020
1236,San Luis Obispo,270.0,5/30/2020
1237,San Luis Obispo,271.0,5/31/2020
1238,San Luis Obispo,275.0,6/1/2020
1239,San Luis Obispo,275.0,6/2/2020
1240,San Luis Obispo,279.0,6/3/2020
1241,San Luis Obispo,288.0,6/4/2020
1242,San Luis Obispo,293.0,6/5/2020
1243,San Luis Obispo,295.0,6/6/2020
1244,San Luis Obispo,296.0,6/7/2020
1245,San Luis Obispo,300.0,6/8/2020
1246,San Luis Obispo,301.0,6/9/2020
1247,San Luis Obispo,306.0,6/10/2020
1248,San Luis Obispo,307.0,6/11/2020
1249,San Luis Obispo,321.0,6/12/2020
1250,San Luis Obispo,326.0,6/13/2020
1251,San Luis Obispo,330.0,6/14/2020
1252,San Luis Obispo,332.0,6/15/2020
1253,San Luis Obispo,343.0,6/16/2020
1254,San Luis Obispo,362.0,6/17/2020
1255,San Luis Obispo,378.0,6/18/2020
1256,San Luis Obispo,392.0,6/19/2020
1257,San Luis Obispo,405.0,6/20/2020
1258,San Luis Obispo,418.0,6/21/2020
1259,San Luis Obispo,422.0,6/22/2020
1260,San Luis Obispo,445.0,6/23/2020
1261,San Luis Obispo,461.0,6/24/2020
1262,San Luis Obispo,476.0,6/25/2020
1263,San Luis Obispo,502.0,6/26/2020
1264,San Luis Obispo,511.0,6/27/2020
1265,San Luis Obispo,548.0,6/28/2020
1266,San Luis Obispo,579.0,6/29/2020
1267,San Luis Obispo,603.0,6/30/2020
1268,San Luis Obispo,613.0,7/1/2020
1269,San Luis Obispo,659.0,7/2/2020
1270,San Luis Obispo,676.0,7/3/2020
1271,San Luis Obispo,699.0,7/4/2020
1272,San Luis Obispo,730.0,7/5/2020
1273,San Luis Obispo,751.0,7/6/2020
1274,San Luis Obispo,795.0,7/7/2020
1275,San Luis Obispo,825.0,7/8/2020
1276,San Luis Obispo,869.0,7/9/2020
1277,San Luis Obispo,891.0,7/10/2020
1278,San Luis Obispo,930.0,7/11/2020
1279,San Luis Obispo,972.0,7/12/2020
1280,San Luis Obispo,989.0,7/13/2020
1281,San Luis Obispo,1060.0,7/14/2020
1282,San Luis Obispo,1097.0,7/15/2020
1283,San Luis Obispo,1146.0,7/16/2020
1284,San Luis Obispo,1190.0,7/17/2020
1285,San Luis Obispo,1234.0,7/18/2020
1286,San Luis Obispo,1262.0,7/19/2020
1287,San Luis Obispo,1282.0,7/20/2020
1288,San Luis Obispo,1338.0,7/21/2020
1289,San Luis Obispo,1373.0,7/22/2020
1290,San Luis Obispo,1438.0,7/23/2020
1291,San Luis Obispo,1476.0,7/24/2020
1292,San Luis Obispo,1530.0,7/25/2020
1293,San Luis Obispo,1565.0,7/26/2020
1294,San Luis Obispo,1612.0,7/27/2020
1295,San Luis Obispo,1636.0,7/28/2020
1296,San Luis Obispo,1673.0,7/29/2020
1297,San Luis Obispo,1703.0,7/30/2020
1298,San Luis Obispo,1746.0,7/31/2020
1299,San Luis Obispo,1798.0,8/1/2020
1300,San Luis Obispo,1821.0,8/2/2020
1301,San Luis Obispo,1863.0,8/3/2020
1302,San Luis Obispo,1886.0,8/4/2020
1303,San Luis Obispo,1928.0,8/5/2020
1304,San Luis Obispo,2000.0,8/6/2020
1305,San Luis Obispo,2050.0,8/7/2020
1306,San Luis Obispo,2081.0,8/8/2020
1307,San Luis Obispo,2124.0,8/9/2020
1308,San Luis Obispo,2208.0,8/10/2020
1309,San Luis Obispo,2234.0,8/11/2020
1310,San Luis Obispo,2263.0,8/12/2020
1311,San Luis Obispo,2283.0,8/13/2020
1312,San Luis Obispo,2422.0,8/14/2020
1313,San Luis Obispo,2461.0,8/15/2020
1314,San Luis Obispo,2494.0,8/16/2020
1315,San Luis Obispo,2527.0,8/17/2020
1316,San Luis Obispo,2535.0,8/18/2020
1317,San Luis Obispo,2553.0,8/19/2020
1318,San Luis Obispo,2590.0,8/20/2020
1319,San Luis Obispo,2640.0,8/21/2020
1320,San Luis Obispo,2660.0,8/22/2020
1321,San Luis Obispo,2679.0,8/23/2020
1322,San Luis Obispo,2705.0,8/24/2020
1323,San Luis Obispo,2731.0,8/25/2020
1324,San Luis Obispo,2761.0,8/26/2020
1325,San Luis Obispo,2808.0,8/27/2020
1326,San Luis Obispo,2849.0,8/28/2020
1327,San Luis Obispo,2917.0,8/29/2020
1328,San Luis Obispo,2934.0,8/30/2020
1329,San Luis Obispo,2951.0,8/31/2020
1330,San Luis Obispo,2970.0,9/1/2020
1331,San Luis Obispo,3002.0,9/2/2020
1332,San Luis Obispo,3023.0,9/3/2020
1333,San Luis Obispo,3049.0,9/4/2020
1334,San Luis Obispo,3083.0,9/5/2020
1335,San Luis Obispo,3101.0,9/6/2020
1336,San Luis Obispo,3116.0,9/7/2020
1337,San Luis Obispo,3120.0,9/8/2020
1338,San Luis Obispo,3131.0,9/9/2020
1339,San Luis Obispo,3161.0,9/10/2020
1340,San Luis Obispo,3190.0,9/11/2020
1341,San Luis Obispo,3220.0,9/12/2020
1342,San Luis Obispo,3240.0,9/13/2020
1343,San Luis Obispo,3248.0,9/14/2020
1344,San Luis Obispo,3262.0,9/15/2020
1345,San Luis Obispo,3285.0,9/16/2020
1346,San Luis Obispo,3299.0,9/17/2020
1347,San Luis Obispo,3328.0,9/18/2020
1348,San Luis Obispo,3369.0,9/19/2020
1349,San Luis Obispo,3393.0,9/20/2020
1350,San Luis Obispo,3406.0,9/21/2020
1351,San Luis Obispo,3420.0,9/22/2020
1352,San Luis Obispo,3447.0,9/23/2020
1353,San Luis Obispo,3480.0,9/24/2020
1354,San Luis Obispo,3512.0,9/25/2020
1355,San Luis Obispo,3546.0,9/26/2020
1356,San Luis Obispo,3562.0,9/27/2020
1357,Solano,26.0,3/18/2020
1358,Solano,26.0,3/19/2020
1359,Solano,29.0,3/20/2020
1360,Solano,8.0,3/21/2020
1361,Solano,8.0,3/22/2020
1362,Solano,11.0,3/23/2020
1363,Solano,13.0,3/24/2020
1364,Solano,18.0,3/25/2020
1365,Solano,20.0,3/26/2020
1366,Solano,48.0,3/27/2020
1367,Solano,48.0,3/28/2020
1368,Solano,48.0,3/29/2020
1369,Solano,50.0,3/30/2020
1370,Solano,56.0,3/31/2020
1371,Solano,57.0,4/1/2020
1372,Solano,65.0,4/2/2020
1373,Solano,72.0,4/3/2020
1374,Solano,79.0,4/4/2020
1375,Solano,78.0,4/5/2020
1376,Solano,95.0,4/6/2020
1377,Solano,99.0,4/7/2020
1378,Solano,111.0,4/8/2020
1379,Solano,118.0,4/9/2020
